account,device_type,log_date,device,unit,value,comment
681e3c0c5571c3cd6e0f0174,refrigerador,0abad1b2-1e8d-11f0-a93b-b17cc1c7b0cb,82e9433d-99c0-5a97-9b36-2053fb79e95b,celsius,18.2,
681e3c0c5571c3cd6e0f0174,refrigerador,70a54bb2-1df0-11f0-9dba-3a283013a4f8,82e9433d-99c0-5a97-9b36-2053fb79e95b,door_open_time,10:58,
681e3c0c5571c3cd6e0f01b8,aire_acondicionado,0b8341b2-1e54-11f0-8fd8-6c10ec646a34,576f5253-7ba0-5d11-9a93-c18bdbe3c851,celsius,20.2,
681e3c0c5571c3cd6e0f01b8,aire_acondicionado,6c0087b2-1e30-11f0-a1b0-cd8247515d98,576f5253-7ba0-5d11-9a93-c18bdbe3c851,kWh,1.536,
681e3c0c5571c3cd6e0f01b8,aire_acondicionado,398d73b2-1e9e-11f0-a9a4-fc77553d96d7,576f5253-7ba0-5d11-9a93-c18bdbe3c851,locacion,habitación principal,
681e3c0c5571c3cd6e0f01b8,aire_acondicionado,53d23db2-1e1b-11f0-b626-171fa1574456,576f5253-7ba0-5d11-9a93-c18bdbe3c851,state,standby,
681e3c0c5571c3cd6e0f01b8,aire_acondicionado,e8459bb2-1e2d-11f0-aedd-3016a7419be0,576f5253-7ba0-5d11-9a93-c18bdbe3c851,on_time,03:33,
681e3c0c5571c3cd6e0f01b8,bombilla,f8786db2-1e63-11f0-834c-dc373e12ab60,8304370f-a5d3-536e-bf4e-c5962d6ed5e8,kWh,0.007,
681e3c0c5571c3cd6e0f01b8,bombilla,a55ce5b2-1e78-11f0-871e-5e2bf9293246,8304370f-a5d3-536e-bf4e-c5962d6ed5e8,state,error,
681e3c0c5571c3cd6e0f01b8,bombilla,10ada5b2-1dee-11f0-824e-35df979cbedd,8304370f-a5d3-536e-bf4e-c5962d6ed5e8,on_time,03:54,
681e3c0c5571c3cd6e0f01b8,bombilla,388921b2-1e5f-11f0-9c05-b9b3a5390ec1,a51369cf-77d5-5080-830a-36ddeb7e0613,kWh,0.012,
681e3c0c5571c3cd6e0f01b8,bombilla,60ae5bb2-1e32-11f0-85fd-3bdcde02098a,a51369cf-77d5-5080-830a-36ddeb7e0613,state,error,
681e3c0c5571c3cd6e0f01b8,bombilla,bdcdffb2-1e7a-11f0-841d-1473293c95d7,a51369cf-77d5-5080-830a-36ddeb7e0613,on_time,08:46,
681e3c0c5571c3cd6e0f01b8,bombilla,587701b2-1ddb-11f0-893e-a87b69a2e31e,095ee7bd-e4bc-5821-aa8e-0a4e3e21dcc6,kWh,0.01,
681e3c0c5571c3cd6e0f01b8,bombilla,48c2e1b2-1e0a-11f0-b189-04c6bf70898b,095ee7bd-e4bc-5821-aa8e-0a4e3e21dcc6,state,standby,
681e3c0c5571c3cd6e0f01b8,bombilla,5ac275b2-1e46-11f0-91ed-9c90874f54a5,095ee7bd-e4bc-5821-aa8e-0a4e3e21dcc6,on_time,07:58,
681e3c0c5571c3cd6e0f01b8,bombilla,a6e6d7b2-1e91-11f0-8dac-c408646d9ec9,ced19a11-6d4d-5882-a028-6c85bb0d07c2,kWh,0.009,
681e3c0c5571c3cd6e0f01b8,bombilla,6595efb2-1ddf-11f0-aa01-6bed9c3f9b06,ced19a11-6d4d-5882-a028-6c85bb0d07c2,state,standby,
681e3c0c5571c3cd6e0f01b8,bombilla,164fcdb2-1e78-11f0-b5cb-9742d109b82c,ced19a11-6d4d-5882-a028-6c85bb0d07c2,on_time,11:02,
681e3c0c5571c3cd6e0f01b8,bombilla,7166cdb2-1e42-11f0-b8bf-a81177e40289,b44c91f6-b19a-572c-8a84-082e9db04de3,kWh,0.014,
681e3c0c5571c3cd6e0f01b8,bombilla,2f8957b2-1e41-11f0-be1d-b4e4cb51736c,b44c91f6-b19a-572c-8a84-082e9db04de3,state,encendido,
681e3c0c5571c3cd6e0f01b8,bombilla,0b048fb2-1def-11f0-b612-ad063a43d39c,b44c91f6-b19a-572c-8a84-082e9db04de3,on_time,05:45,
681e3c0c5571c3cd6e0f01b8,cerradura,08b22db2-1e0f-11f0-9c6e-90550f128dc3,3ae69a49-d6d1-5db4-bb7a-0a163e0705ed,intentos_forcejeo,,
681e3c0c5571c3cd6e0f01b8,cerradura,2375a9b2-1df1-11f0-b7e8-d1c8127186b4,3ae69a49-d6d1-5db4-bb7a-0a163e0705ed,hora_apertura,2025-04-21 01:59:56.772293,
681e3c0c5571c3cd6e0f01b8,refrigerador,bdd4edb2-1def-11f0-9fc3-ebaaedfc86b7,fd5715da-a049-5a81-bd64-085a751c1104,kWh,0.297,
681e3c0c5571c3cd6e0f01b8,refrigerador,eb597fb2-1e5f-11f0-a907-eb52ccefc810,fd5715da-a049-5a81-bd64-085a751c1104,celsius,24.7,
681e3c0c5571c3cd6e0f01b8,refrigerador,6cc209b2-1e82-11f0-b4d0-76438348b708,fd5715da-a049-5a81-bd64-085a751c1104,door_open_time,07:07,
681e3c0c5571c3cd6e0f01e6,aire_acondicionado,6e95b9b2-1dfd-11f0-b606-2b63d7d931ea,7cd1dfae-34d0-50a5-bfb1-7b99ce9ffa75,celsius,19.2,
681e3c0c5571c3cd6e0f01e6,aire_acondicionado,b7a637b2-1e16-11f0-8966-5713a75cb99b,7cd1dfae-34d0-50a5-bfb1-7b99ce9ffa75,kWh,1.609,
681e3c0c5571c3cd6e0f01e6,aire_acondicionado,34272db2-1e8c-11f0-b584-b9f258e5f6fe,7cd1dfae-34d0-50a5-bfb1-7b99ce9ffa75,locacion,cocina,
681e3c0c5571c3cd6e0f01e6,aire_acondicionado,53d23db2-1e1b-11f0-bb92-b1585c4c89e9,7cd1dfae-34d0-50a5-bfb1-7b99ce9ffa75,state,encendido,
681e3c0c5571c3cd6e0f01e6,aire_acondicionado,4738efb2-1df1-11f0-be23-a403b1a2a8f1,7cd1dfae-34d0-50a5-bfb1-7b99ce9ffa75,on_time,03:21,
681e3c0c5571c3cd6e0f01e6,bombilla,d99cbbb2-1e10-11f0-8763-2fb3f3e41520,5e82e161-b035-527f-9b2a-082e2fb74249,kWh,0.005,
681e3c0c5571c3cd6e0f01e6,bombilla,ea125db2-1e33-11f0-97ee-714c491ecddb,5e82e161-b035-527f-9b2a-082e2fb74249,state,modo eco,
681e3c0c5571c3cd6e0f01e6,bombilla,967135b2-1e6e-11f0-b3e8-9471c39eaba4,5e82e161-b035-527f-9b2a-082e2fb74249,on_time,05:17,
681e3c0c5571c3cd6e0f01e6,bombilla,4b1543b2-1dea-11f0-8f20-f1d57177032d,493f5e53-5208-5c2b-989d-e32a179b8c46,kWh,0.005,
681e3c0c5571c3cd6e0f01e6,bombilla,f8786db2-1e63-11f0-8247-7b77119d15ed,493f5e53-5208-5c2b-989d-e32a179b8c46,state,apagado,
681e3c0c5571c3cd6e0f01e6,bombilla,21a1f9b2-1e76-11f0-9678-e5c1b1e02301,493f5e53-5208-5c2b-989d-e32a179b8c46,on_time,02:49,
681e3c0c5571c3cd6e0f01e6,bombilla,5c4c67b2-1e5f-11f0-be02-3bcbab3237d8,22f31f34-01ae-59b2-b456-4d88aeac504b,kWh,0.008,
681e3c0c5571c3cd6e0f01e6,bombilla,79e0f7b2-1e86-11f0-aea8-ec29681b2f67,22f31f34-01ae-59b2-b456-4d88aeac504b,state,encendido,
681e3c0c5571c3cd6e0f01e6,bombilla,3fc317b2-1dec-11f0-96eb-2069f17ecc9e,22f31f34-01ae-59b2-b456-4d88aeac504b,on_time,04:45,
681e3c0c5571c3cd6e0f01e6,bombilla,7b6ae9b2-1e9f-11f0-830b-6afca6cfa2de,5c148fd4-010d-5e81-9a6f-8013408be79c,kWh,0.013,
681e3c0c5571c3cd6e0f01e6,bombilla,d80bdbb2-1e82-11f0-b2ef-4952bed9bce4,5c148fd4-010d-5e81-9a6f-8013408be79c,state,standby,
681e3c0c5571c3cd6e0f01e6,bombilla,d57d97b2-1e2a-11f0-8771-bf6e1f2cf133,5c148fd4-010d-5e81-9a6f-8013408be79c,on_time,10:16,
681e3c0c5571c3cd6e0f01e6,bombilla,9b9b99b2-1e08-11f0-8bfc-7972b0c78b60,d9c6eedb-0247-5005-b452-bfc6ab2edba1,kWh,0.014,
681e3c0c5571c3cd6e0f01e6,bombilla,538f6db2-1e2e-11f0-8750-fdcd46e5798b,d9c6eedb-0247-5005-b452-bfc6ab2edba1,state,modo eco,
681e3c0c5571c3cd6e0f01e6,bombilla,ff6f93b2-1e03-11f0-86f6-c996b309d0fc,d9c6eedb-0247-5005-b452-bfc6ab2edba1,on_time,01:40,
681e3c0c5571c3cd6e0f01e6,aspiradora,5b0545b2-1e33-11f0-813e-2c7c89d3bb75,71ea52b0-db62-5026-abf3-3696372f8123,kWh,0.46,
681e3c0c5571c3cd6e0f01e6,aspiradora,082c8db2-1e35-11f0-9456-7027e8520f31,71ea52b0-db62-5026-abf3-3696372f8123,ruta,personalizada,
681e3c0c5571c3cd6e0f01e6,aspiradora,ac113bb2-1e2b-11f0-84a7-e4212dc1a178,71ea52b0-db62-5026-abf3-3696372f8123,state,modo eco,
681e3c0c5571c3cd6e0f01e6,refrigerador,98c397b2-1e4e-11f0-a778-ff5e459ba11e,0ed76e07-0563-5b1a-9327-5d16c18b4d81,kWh,0.485,
681e3c0c5571c3cd6e0f01e6,refrigerador,9739a5b2-1e35-11f0-a2fa-e3612c95118d,0ed76e07-0563-5b1a-9327-5d16c18b4d81,celsius,28.6,
681e3c0c5571c3cd6e0f01e6,refrigerador,45653fb2-1e76-11f0-b67a-d6da15f12d46,0ed76e07-0563-5b1a-9327-5d16c18b4d81,door_open_time,08:22,
681e3c0c5571c3cd6e0f0240,aire_acondicionado,59fa05b2-1e7f-11f0-8e7c-ab107b12ef6c,d6b5c072-11e9-5102-84df-0457fe6413ae,celsius,17.6,
681e3c0c5571c3cd6e0f0240,aire_acondicionado,09b67fb2-1e4e-11f0-903c-aa997e94e20a,d6b5c072-11e9-5102-84df-0457fe6413ae,kWh,1.802,
681e3c0c5571c3cd6e0f0240,aire_acondicionado,380a6fb2-1dfa-11f0-87bd-393bfb80326e,d6b5c072-11e9-5102-84df-0457fe6413ae,locacion,sala principal,
681e3c0c5571c3cd6e0f0240,aire_acondicionado,fea723b2-1e3c-11f0-9566-7b19f9939e08,d6b5c072-11e9-5102-84df-0457fe6413ae,state,standby,
681e3c0c5571c3cd6e0f0240,aire_acondicionado,e46947b2-1e34-11f0-9c34-3111f7540b57,d6b5c072-11e9-5102-84df-0457fe6413ae,on_time,07:47,
681e3c0c5571c3cd6e0f0240,bombilla,8b61d9b2-1e5d-11f0-979b-be2edf9ad8b6,1f3a3fbd-a4e1-5eda-9d8b-6c3849f8db5d,kWh,0.011,
681e3c0c5571c3cd6e0f0240,bombilla,e3a7c5b2-1de2-11f0-bbb6-1a7c91ec60f1,1f3a3fbd-a4e1-5eda-9d8b-6c3849f8db5d,state,encendido,
681e3c0c5571c3cd6e0f0240,bombilla,10ada5b2-1dee-11f0-99d8-d4b3d1a10196,1f3a3fbd-a4e1-5eda-9d8b-6c3849f8db5d,on_time,02:29,
681e3c0c5571c3cd6e0f0240,bombilla,62f9cfb2-1e9d-11f0-84e9-3131ac046089,69e6d191-6a1f-5e73-b798-06b2942b32b8,kWh,0.01,
681e3c0c5571c3cd6e0f0240,bombilla,8cebcbb2-1e76-11f0-b8b1-4b6642fe1d9a,69e6d191-6a1f-5e73-b798-06b2942b32b8,state,apagado,
681e3c0c5571c3cd6e0f0240,bombilla,55dae1b2-1e99-11f0-8732-2ded43c93fd2,69e6d191-6a1f-5e73-b798-06b2942b32b8,on_time,06:25,
681e3c0c5571c3cd6e0f0240,bombilla,01c1f5b2-1de4-11f0-b760-5b309a9a4706,c7212d0a-5767-587d-b063-5950752b25f1,kWh,0.009,
681e3c0c5571c3cd6e0f0240,bombilla,1af491b2-1e38-11f0-9fae-2549d67dae79,c7212d0a-5767-587d-b063-5950752b25f1,state,encendido,
681e3c0c5571c3cd6e0f0240,bombilla,54150db2-1e08-11f0-b4c7-84a93247d84d,c7212d0a-5767-587d-b063-5950752b25f1,on_time,11:50,
681e3c0c5571c3cd6e0f0240,bombilla,ac4d1db2-1ea3-11f0-85a9-e9089fcaa32f,af2401a6-1483-5341-bfd1-f24843d63c52,kWh,0.013,
681e3c0c5571c3cd6e0f0240,bombilla,b5d287b2-1e9b-11f0-912b-60687ce027c6,af2401a6-1483-5341-bfd1-f24843d63c52,state,encendido,
681e3c0c5571c3cd6e0f0240,bombilla,410a39b2-1e18-11f0-9a13-e223a359380a,af2401a6-1483-5341-bfd1-f24843d63c52,on_time,01:15,
681e3c0c5571c3cd6e0f0240,bombilla,477bbfb2-1dde-11f0-bc62-a4cadb502f35,93312023-16ee-5c60-b9b5-c535f23bd8f5,kWh,0.011,
681e3c0c5571c3cd6e0f0240,bombilla,4774d1b2-1e69-11f0-a984-de6982e3f267,93312023-16ee-5c60-b9b5-c535f23bd8f5,state,encendido,
681e3c0c5571c3cd6e0f0240,bombilla,69ae25b2-1e50-11f0-9c36-dab2c78efa9d,93312023-16ee-5c60-b9b5-c535f23bd8f5,on_time,00:38,
681e3c0c5571c3cd6e0f0240,bombilla,bd4f4db2-1e15-11f0-a683-6114e1c53316,0e1743a3-98a9-56ea-86cf-b91175e84c74,kWh,0.015,
681e3c0c5571c3cd6e0f0240,bombilla,d78d29b2-1e1d-11f0-a5a4-3559d3833ba2,0e1743a3-98a9-56ea-86cf-b91175e84c74,state,apagado,
681e3c0c5571c3cd6e0f0240,bombilla,cd821fb2-1e4b-11f0-872d-41201c8df094,0e1743a3-98a9-56ea-86cf-b91175e84c74,on_time,04:33,
681e3c0c5571c3cd6e0f0240,bombilla,b27bd3b2-1e7c-11f0-b098-2f51f8c90af1,adabef90-9f4b-5b4d-9c28-f1f479458256,kWh,0.006,
681e3c0c5571c3cd6e0f0240,bombilla,6ab277b2-1e8f-11f0-a3fa-eae8d2367b47,adabef90-9f4b-5b4d-9c28-f1f479458256,state,standby,
681e3c0c5571c3cd6e0f0240,bombilla,af67efb2-1e4a-11f0-92ec-cbcf82d12a24,adabef90-9f4b-5b4d-9c28-f1f479458256,on_time,07:29,
681e3c0c5571c3cd6e0f0240,refrigerador,ea125db2-1e33-11f0-98a4-4c3e8bd06d9a,b02bcfaf-2399-55cc-8b0e-df99c1522a14,kWh,0.235,
681e3c0c5571c3cd6e0f0240,refrigerador,50be59b2-1de9-11f0-8920-ba876e148451,b02bcfaf-2399-55cc-8b0e-df99c1522a14,celsius,21.8,
681e3c0c5571c3cd6e0f0240,refrigerador,dbef1db2-1df0-11f0-a725-486c688e9dfa,b02bcfaf-2399-55cc-8b0e-df99c1522a14,door_open_time,11:42,
681e3c0c5571c3cd6e0f0292,aire_acondicionado,35faddb2-1e07-11f0-a330-c16cf184d26a,bdede794-bc13-54f3-8c60-30934c96e91b,celsius,19.1,
681e3c0c5571c3cd6e0f0292,aire_acondicionado,222799b2-1e50-11f0-9952-299f65f58006,bdede794-bc13-54f3-8c60-30934c96e91b,kWh,2.054,
681e3c0c5571c3cd6e0f0292,aire_acondicionado,f5a759b2-1e1e-11f0-8ca6-1097245fffff,bdede794-bc13-54f3-8c60-30934c96e91b,locacion,cocina,
681e3c0c5571c3cd6e0f0292,aire_acondicionado,f66fc9b2-1de5-11f0-a9b2-0d686d32435c,bdede794-bc13-54f3-8c60-30934c96e91b,state,standby,
681e3c0c5571c3cd6e0f0292,aire_acondicionado,8f024bb2-1dde-11f0-8f23-338d1262ba34,bdede794-bc13-54f3-8c60-30934c96e91b,on_time,01:40,
681e3c0c5571c3cd6e0f0292,bombilla,4c9f35b2-1e03-11f0-b180-a21cad22c9ea,100b3f1b-7391-550d-96e4-2ad28fd7a74a,kWh,0.008,
681e3c0c5571c3cd6e0f0292,bombilla,f0c6b3b2-1de6-11f0-889e-d137dea24225,100b3f1b-7391-550d-96e4-2ad28fd7a74a,state,encendido,
681e3c0c5571c3cd6e0f0292,bombilla,9461a3b2-1e7b-11f0-968c-a07f6557edf6,100b3f1b-7391-550d-96e4-2ad28fd7a74a,on_time,10:28,
681e3c0c5571c3cd6e0f0292,bombilla,8f3e2db2-1e56-11f0-9422-f9ef9141d1e7,9e9d6ff5-076e-5adb-bbef-489649758952,kWh,0.008,
681e3c0c5571c3cd6e0f0292,bombilla,acd2bdb2-1e7d-11f0-84a2-e17ae0922e55,9e9d6ff5-076e-5adb-bbef-489649758952,state,encendido,
681e3c0c5571c3cd6e0f0292,bombilla,50be59b2-1de9-11f0-94b1-d9eb8d2bfb39,9e9d6ff5-076e-5adb-bbef-489649758952,on_time,05:05,
681e3c0c5571c3cd6e0f0292,bombilla,76cd13b2-1e54-11f0-823c-fdb199426417,76a69d67-7649-5a32-9d3a-1a91888f119b,kWh,0.007,
681e3c0c5571c3cd6e0f0292,bombilla,86c403b2-1e12-11f0-a98b-300f4185b8c0,76a69d67-7649-5a32-9d3a-1a91888f119b,state,modo eco,
681e3c0c5571c3cd6e0f0292,bombilla,bdd4edb2-1def-11f0-bad9-beeea50b9f6e,76a69d67-7649-5a32-9d3a-1a91888f119b,on_time,05:01,
681e3c0c5571c3cd6e0f0292,bombilla,b0af11b2-1e76-11f0-ad53-5a5eaf739e10,5a3f9e89-b04d-59e4-bf69-505d52e08fd8,kWh,0.007,
681e3c0c5571c3cd6e0f0292,bombilla,18e4ffb2-1e45-11f0-a263-2a2671b57bd0,5a3f9e89-b04d-59e4-bf69-505d52e08fd8,state,encendido,
681e3c0c5571c3cd6e0f0292,bombilla,1a6ef1b2-1e5e-11f0-8c94-4a0621a28a0c,5a3f9e89-b04d-59e4-bf69-505d52e08fd8,on_time,03:19,
681e3c0c5571c3cd6e0f0292,bombilla,9eaf7db2-1e3a-11f0-a90c-44fd28f2a289,c0821059-4515-5c22-8fe7-e59300bdf749,kWh,0.013,
681e3c0c5571c3cd6e0f0292,bombilla,41d2a9b2-1ddf-11f0-a086-7c429d622eb3,c0821059-4515-5c22-8fe7-e59300bdf749,state,modo eco,
681e3c0c5571c3cd6e0f0292,bombilla,9d685bb2-1e0e-11f0-ae75-a75b7e74f5c7,c0821059-4515-5c22-8fe7-e59300bdf749,on_time,08:10,
681e3c0c5571c3cd6e0f0292,bombilla,ec21efb2-1e26-11f0-bacd-0fbaf5072632,85b32429-c315-5ac0-a3a7-662ea2758da3,kWh,0.009,
681e3c0c5571c3cd6e0f0292,bombilla,7f473db2-1e98-11f0-9d09-a00d9499d010,85b32429-c315-5ac0-a3a7-662ea2758da3,state,error,
681e3c0c5571c3cd6e0f0292,bombilla,68e5b5b2-1e89-11f0-b48c-15607203f820,85b32429-c315-5ac0-a3a7-662ea2758da3,on_time,06:05,
681e3c0c5571c3cd6e0f0292,bombilla,d959ebb2-1e23-11f0-a814-9afbe180675f,d7bae516-2d48-57e0-8d7b-e9545476a7ec,kWh,0.014,
681e3c0c5571c3cd6e0f0292,bombilla,0073e5b2-1e43-11f0-9cb6-dc8ae6b940b8,d7bae516-2d48-57e0-8d7b-e9545476a7ec,state,encendido,
681e3c0c5571c3cd6e0f0292,bombilla,4b93f5b2-1e4f-11f0-accf-79eaa54eff52,d7bae516-2d48-57e0-8d7b-e9545476a7ec,on_time,00:34,
681e3c0c5571c3cd6e0f0292,cerradura,80527db2-1e4c-11f0-bc24-cf69b7b7b464,4be9c898-3452-5972-998c-636916dce6f3,intentos_forcejeo,,
681e3c0c5571c3cd6e0f0292,cerradura,fd1d31b2-1e23-11f0-ad27-0b356a20a223,4be9c898-3452-5972-998c-636916dce6f3,hora_apertura,2025-04-20 20:20:56.772293,
681e3c0c5571c3cd6e0f0292,cerradura,60ae5bb2-1e32-11f0-a968-acc905c14f61,78f94893-9d86-5eab-8028-7371e18e66de,intentos_forcejeo,,
681e3c0c5571c3cd6e0f0292,cerradura,90cf0db2-1de4-11f0-b1b7-5416f8fcf16f,78f94893-9d86-5eab-8028-7371e18e66de,hora_apertura,2025-04-21 08:09:56.772293,
681e3c0c5571c3cd6e0f02df,aire_acondicionado,d74a59b2-1e30-11f0-b75b-f50b004ba3b3,73e5764f-6822-56ed-b011-fce321563b1a,celsius,19.0,
681e3c0c5571c3cd6e0f02df,aire_acondicionado,cbb55db2-1e45-11f0-9f88-0c53ca573239,73e5764f-6822-56ed-b011-fce321563b1a,kWh,2.236,
681e3c0c5571c3cd6e0f02df,aire_acondicionado,62bdedb2-1e25-11f0-badc-0e5bd96e3b36,73e5764f-6822-56ed-b011-fce321563b1a,locacion,estudio,
681e3c0c5571c3cd6e0f02df,aire_acondicionado,4c5577b2-1ea1-11f0-81aa-f07aa1bc64e8,73e5764f-6822-56ed-b011-fce321563b1a,state,apagado,
681e3c0c5571c3cd6e0f02df,aire_acondicionado,7f0b5bb2-1e20-11f0-a35d-1534755027c0,73e5764f-6822-56ed-b011-fce321563b1a,on_time,02:19,
681e3c0c5571c3cd6e0f02df,bombilla,2befd3b2-1e35-11f0-abf9-6714779c2443,88b71b75-37d5-53c0-aea4-2c080da119ae,kWh,0.01,
681e3c0c5571c3cd6e0f02df,bombilla,003115b2-1e56-11f0-ac53-2514f8df29c2,88b71b75-37d5-53c0-aea4-2c080da119ae,state,standby,
681e3c0c5571c3cd6e0f02df,bombilla,2cb155b2-1e87-11f0-90c6-ddcbd79f7d0b,88b71b75-37d5-53c0-aea4-2c080da119ae,on_time,02:38,
681e3c0c5571c3cd6e0f02df,bombilla,7e85bbb2-1e46-11f0-9601-48691df47109,5ef0594f-5c31-5844-8912-e2a5ac50a75e,kWh,0.013,
681e3c0c5571c3cd6e0f02df,bombilla,b8aa89b2-1e55-11f0-98e2-29b7d6a1509a,5ef0594f-5c31-5844-8912-e2a5ac50a75e,state,modo eco,
681e3c0c5571c3cd6e0f02df,bombilla,140459b2-1e0d-11f0-8b34-08f83696f67b,5ef0594f-5c31-5844-8912-e2a5ac50a75e,on_time,06:19,
681e3c0c5571c3cd6e0f02df,bombilla,4ff5e9b2-1e22-11f0-b880-03aa44385da5,c9a68e15-52c9-51c7-adde-608f7936ee67,kWh,0.012,
681e3c0c5571c3cd6e0f02df,bombilla,e531b7b2-1dfb-11f0-8b63-82d1714869ac,c9a68e15-52c9-51c7-adde-608f7936ee67,state,modo eco,
681e3c0c5571c3cd6e0f02df,bombilla,6ab965b2-1e04-11f0-9386-281ddb245c64,c9a68e15-52c9-51c7-adde-608f7936ee67,on_time,04:41,
681e3c0c5571c3cd6e0f02df,bombilla,9f70ffb2-1e8c-11f0-a232-1aee48a5225c,bf76478e-50a0-5037-a3d8-63a700d199c8,kWh,0.006,
681e3c0c5571c3cd6e0f02df,bombilla,477bbfb2-1dde-11f0-aae1-0aa6aa748b7c,bf76478e-50a0-5037-a3d8-63a700d199c8,state,standby,
681e3c0c5571c3cd6e0f02df,bombilla,0d92d3b2-1e47-11f0-b31d-d3677c4eb23e,bf76478e-50a0-5037-a3d8-63a700d199c8,on_time,04:38,
681e3c0c5571c3cd6e0f02df,bombilla,137eb9b2-1e33-11f0-8bb7-ad15e4d9027a,4d87728a-3139-52db-9916-b8fb2bfcbfe5,kWh,0.012,
681e3c0c5571c3cd6e0f02df,bombilla,ecea5fb2-1ded-11f0-afc0-6a3049cae662,4d87728a-3139-52db-9916-b8fb2bfcbfe5,state,error,
681e3c0c5571c3cd6e0f02df,bombilla,a6e6d7b2-1e91-11f0-bf7f-ea467b26dcd7,4d87728a-3139-52db-9916-b8fb2bfcbfe5,on_time,03:59,
681e3c0c5571c3cd6e0f02df,bombilla,4c9847b2-1e8e-11f0-b4b4-a4e4aac9a5fe,d104f8e2-2044-585b-8dc4-aafb84ee3906,kWh,0.005,
681e3c0c5571c3cd6e0f02df,bombilla,b7e907b2-1e03-11f0-968c-173c959bb469,d104f8e2-2044-585b-8dc4-aafb84ee3906,state,apagado,
681e3c0c5571c3cd6e0f02df,bombilla,106ad5b2-1e01-11f0-92c1-536a7c81d097,d104f8e2-2044-585b-8dc4-aafb84ee3906,on_time,04:08,
681e3c0c5571c3cd6e0f02df,cerradura,d78d29b2-1e1d-11f0-beab-10ec6d34330a,d090fc3c-c9ea-5bc8-aabd-7b3866fcfd3c,intentos_forcejeo,,
681e3c0c5571c3cd6e0f02df,cerradura,3e7507b2-1e4b-11f0-99d7-b331248caf92,d090fc3c-c9ea-5bc8-aabd-7b3866fcfd3c,hora_apertura,2025-04-21 02:01:56.772293,
681e3c0c5571c3cd6e0f02df,aspiradora,f0bfc5b2-1e71-11f0-927e-6c2eea2bbd60,6d55bab1-5c57-5e6f-a050-a4ba5be200a4,kWh,0.48,
681e3c0c5571c3cd6e0f02df,aspiradora,3051c7b2-1e08-11f0-8971-7452fff801ba,6d55bab1-5c57-5e6f-a050-a4ba5be200a4,ruta,sala principal,
681e3c0c5571c3cd6e0f02df,aspiradora,c543d7b2-1e7f-11f0-a765-7530717ade9e,6d55bab1-5c57-5e6f-a050-a4ba5be200a4,state,error,
681e3c0c5571c3cd6e0f0340,aire_acondicionado,09f94fb2-1e3b-11f0-a428-a0abd9c0cdbf,af06a416-251e-56e7-b46f-4188bd512819,celsius,21.1,
681e3c0c5571c3cd6e0f0340,aire_acondicionado,ff2cc3b2-1e16-11f0-a894-161c351adda7,af06a416-251e-56e7-b46f-4188bd512819,kWh,2.241,
681e3c0c5571c3cd6e0f0340,aire_acondicionado,00f985b2-1e1d-11f0-8051-feaa1aa57049,af06a416-251e-56e7-b46f-4188bd512819,locacion,dormitorio principal,
681e3c0c5571c3cd6e0f0340,aire_acondicionado,93e2f1b2-1e16-11f0-8cd1-c7e12ace9a16,af06a416-251e-56e7-b46f-4188bd512819,state,modo eco,
681e3c0c5571c3cd6e0f0340,aire_acondicionado,722f3db2-1e09-11f0-af44-6bb904dfb8fe,af06a416-251e-56e7-b46f-4188bd512819,on_time,01:41,
681e3c0c5571c3cd6e0f0340,bombilla,bd8b2fb2-1e8d-11f0-be49-449570a6a685,1ee108ba-5ba0-5840-9375-d1c740990b74,kWh,0.006,
681e3c0c5571c3cd6e0f0340,bombilla,418fd9b2-1df2-11f0-8c1f-83e93a274d15,1ee108ba-5ba0-5840-9375-d1c740990b74,state,modo eco,
681e3c0c5571c3cd6e0f0340,bombilla,bc082bb2-1de9-11f0-a2dc-84b8df435a6c,1ee108ba-5ba0-5840-9375-d1c740990b74,on_time,08:07,
681e3c0c5571c3cd6e0f0340,bombilla,0511bbb2-1e8e-11f0-9f66-7812b2207745,87b8d2f4-2582-5465-be97-fd268a007133,kWh,0.008,
681e3c0c5571c3cd6e0f0340,bombilla,90069db2-1e1d-11f0-8a18-21d2d3e98394,87b8d2f4-2582-5465-be97-fd268a007133,state,encendido,
681e3c0c5571c3cd6e0f0340,bombilla,2603edb2-1e49-11f0-a2ba-47e8741bb430,87b8d2f4-2582-5465-be97-fd268a007133,on_time,07:59,
681e3c0c5571c3cd6e0f0340,bombilla,bf9ac1b2-1e80-11f0-a1db-5810aeb7e27e,8ba0f994-b0c5-5f10-a726-1f57d72a531c,kWh,0.007,
681e3c0c5571c3cd6e0f0340,bombilla,ece371b2-1e78-11f0-996a-0db6a771af11,8ba0f994-b0c5-5f10-a726-1f57d72a531c,state,modo eco,
681e3c0c5571c3cd6e0f0340,bombilla,6ab965b2-1e04-11f0-8be8-78e65e406642,8ba0f994-b0c5-5f10-a726-1f57d72a531c,on_time,06:10,
681e3c0c5571c3cd6e0f0340,cerradura,caaa1db2-1e91-11f0-a91e-48d28d95eda3,9b928d30-8db9-594f-9475-7feaab0ba4e8,intentos_forcejeo,,
681e3c0c5571c3cd6e0f0340,cerradura,84f741b2-1e0c-11f0-bf9c-608c1880a977,9b928d30-8db9-594f-9475-7feaab0ba4e8,hora_apertura,2025-04-21 09:15:56.772293,
